Index,Cluster
4362,1
3464,0
4727,1
2644,1
5736,0
755,0
6734,1
3197,1
1614,1
3554,0
6400,1
3408,1
7253,0
6356,0
3424,0
5048,0
421,1
44,0
538,0
6409,0
443,1
2407,0
6110,0
4655,0
6145,1
1255,0
1701,1
654,0
319,0
4384,0
5077,1
5064,0
2652,0
4608,1
7384,1
4245,1
6165,1
915,1
2669,1
6992,1
3768,1
2689,1
1562,0
6766,1
6426,0
2516,1
5288,0
6013,1
5768,1
3662,1
6218,1
921,0
1942,1
336,0
7268,1
4834,1
6105,1
741,1
4228,0
3752,1
5231,0
1041,1
3837,0
2883,0
783,0
5244,0
7322,0
4309,0
5740,1
1580,1
3018,0
584,0
2509,0
506,1
3102,1
4522,1
88,1
1168,0
1928,1
4231,1
2664,0
5019,0
3852,0
3583,1
5532,0
6695,1
6380,0
1730,0
3704,0
2283,0
1033,1
2840,0
5751,0
6223,0
4125,0
6560,0
7153,0
414,0
751,0
118,0
6499,1
4840,1
5698,0
3892,1
7207,1
6798,0
3131,0
4489,1
2577,1
809,1
1446,1
6758,1
2177,0
180,0
4032,1
1181,0
7348,1
7226,1
2418,1
1223,0
6529,1
68,0
198,1
5891,0
2526,0
4436,1
3593,0
436,0
325,1
1083,1
5684,0
2820,0
4128,1
84,1
5170,0
5351,1
1616,1
108,1
5992,1
218,0
3114,0
2799,0
4767,0
3858,0
625,0
2697,0
3016,0
6599,0
6314,0
5702,0
3411,0
5542,1
2447,0
3532,1
644,1
6960,1
4374,0
6340,1
7316,1
3405,0
7389,1
2915,1
2439,1
6579,1
6050,1
5368,0
6563,0
3661,1
1370,0
5325,1
5782,0
7323,1
4998,1
156,0
648,0
5162,1
4538,0
744,1
3995,1
1268,0
1432,1
5321,1
3207,1
1598,0
4371,1
1831,0
5090,0
6382,1
3407,1
2550,1
6301,0
4526,1
1024,0
3276,1
533,0
7213,1
1357,1
7274,0
748,0
1157,0
1127,0
5333,1
2333,1
3346,1
4684,0
7212,1
7321,1
4733,1
2132,0
2146,1
2798,1
4480,1
2226,0
461,1
3248,0
1073,0
3641,1
4343,0
2927,0
1539,1
7223,1
2436,0
4192,1
2602,1
5480,0
2885,0
1451,1
3491,0
5613,1
1723,1
2825,0
1526,1
4011,1
790,0
7199,1
1425,1
1847,1
3439,1
4213,1
6605,0
4739,0
6133,1
838,1
6104,0
7265,1
5339,0
1222,0
5291,1
7014,1
1277,1
6044,0
6076,0
196,1
7183,1
7060,0
5433,1
4707,1
3615,1
1212,0
1718,0
4507,0
4504,1
2277,0
7301,0
2207,0
3907,1
1199,0
3098,0
2266,1
1773,1
4828,0
5839,1
1954,0
5834,0
2851,1
1659,0
5842,0
295,1
6923,1
500,1
2299,1
5224,0
485,1
3536,1
3143,1
2404,0
2688,0
1587,1
2934,1
287,0
6460,1
6600,1
4296,0
2955,1
2123,1
5823,1
3063,1
3237,0
3164,1
2841,0
6662,0
6004,0
1366,0
5002,1
5038,1
6116,0
2892,0
2540,1
721,0
862,0
2570,1
2552,0
1672,0
5466,1
4877,1
7411,1
7071,1
4269,0
2232,1
3167,0
134,0
5681,1
4630,1
1292,0
3815,0
2100,1
1480,1
5624,1
1545,1
5013,1
1515,0
41,1
4041,0
5465,0
430,0
3274,1
6257,0
3075,1
3032,1
1095,1
4290,1
1700,1
5395,1
283,1
970,0
6708,0
5219,1
1626,1
5844,0
2815,0
1551,0
3656,1
3362,0
706,1
5552,0
4257,1
1313,1
1647,1
4567,0
1578,0
1334,1
354,1
544,1
1056,1
6203,1
1444,1
5461,1
5189,1
1803,1
3094,1
3289,1
4581,0
227,0
4004,1
5998,0
5602,0
4407,1
1078,1
3454,0
6362,0
6612,0
25,1
6098,0
5316,0
1201,1
1728,1
1720,0
6690,0
2594,0
978,1
2492,1
1361,0
5784,0
4113,1
348,1
3809,1
1025,1
3955,1
1918,1
2646,1
4570,0
211,1
2248,1
4803,0
2897,1
2410,1
4103,1
4692,0
4506,1
185,0
1535,1
7141,1
511,1
701,1
6648,0
298,0
3794,0
7271,1
1589,1
4498,0
231,0
3666,1
1965,0
5132,1
1873,1
3477,1
2166,1
736,1
2445,1
276,1
2895,0
1322,1
4028,1
5349,1
6929,0
4367,1
1096,1
4273,1
6370,0
4704,0
2676,1
4554,0
