,Benchmark,Job tenure,Age,Car price
2644,1.839931277903742,2.5808291063789994,-0.16078749912344253,-0.4219840583436571
5736,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
755,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
6734,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
3197,0.29676959397863534,0.2705480626134654,0.02368496918413935,-0.01610722828670046
7253,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
6356,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
3424,0.29676959397863534,0.23490529284807116,0.025267836968124437,0.017952673694708716
44,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
443,1.839931277903742,2.2566154757174135,-0.2192488098299088,-0.03930911697560427
2407,0.29676959397863534,0.2710552971334626,0.0292563677021731,-0.02218586132473138
6110,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
6145,0.29676959397863534,0.20074916434865944,-0.0030317196886468223,0.0804083588508917
1701,0.29676959397863534,0.20234995286069357,-0.0028112168174345238,0.07858706746764525
4245,0.29676959397863534,0.2705359856010845,0.023709123208901152,-0.01611930529908136
6165,0.29676959397863534,0.19530671715636996,0.022239233927834043,0.06057985242670029
915,0.29676959397863534,0.32238259975222633,-0.014703957364250484,-0.029552838877071583
1562,0.29676959397863534,0.2197474735669261,-0.006117980723529906,0.06449631066750812
6766,0.29676959397863534,0.19524477377028737,0.013213030706777927,0.069667999033839
6426,0.29676959397863534,0.23487763259390848,0.025299782613777133,0.01794838830321871
5768,0.29676959397863534,0.32270828950546576,-0.015038607481514369,-0.02954387851304705
921,0.29676959397863534,0.2567724768783649,0.0016907817333239872,0.0196625448992154
1942,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
7268,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
6105,0.29676959397863534,0.3226023234613496,-0.014941212220378215,-0.029535307730067063
3837,1.839931277903742,2.222204561214869,-0.18556874936693063,-0.0385782629360379
4309,0.29676959397863534,0.25671326055959415,0.0017648021317874614,0.019647740819522704
1580,0.29676959397863534,0.32270828950546576,-0.015038607481514369,-0.02954387851304705
3018,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
584,1.839931277903742,1.3977096530391215,0.21803175864675173,0.38231613722602686
4522,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
1928,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
4231,0.29676959397863534,0.35776980435239936,-0.05221710572450386,-0.027426895116991187
5019,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
3852,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
6695,0.29676959397863534,0.19884761927023673,0.01679133260092099,0.062486851639746585
6380,0.29676959397863534,0.3345690844066291,-0.01891377013160047,-0.03752951076412426
2840,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
5751,0.29676959397863534,0.2981662420233281,-0.05044178490451369,0.03040134639208994
7153,0.29676959397863534,0.30775733775897396,-0.001358858683371887,-0.02827267556469771
751,1.839931277903742,2.5808291063789994,-0.16078749912344253,-0.4219840583436571
6499,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
4840,0.29676959397863534,0.1994253679592965,-0.03365941266761724,0.11235984821922504
3892,1.839931277903742,1.8591609982624684,-0.1523359279430896,0.29123247859252144
7207,1.839931277903742,2.7265386503354287,-0.14330894555994436,-0.5851721558635843
6798,0.29676959397863534,0.34924382319253866,-0.055955915008999324,-0.01516210467263503
3131,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
4489,0.29676959397863534,0.2705480626134654,0.02368496918413935,-0.01610722828670046
6758,0.29676959397863534,0.20133392549652096,-0.033978479543099356,0.11077035755748271
2177,1.839931277903742,1.3903574795664744,0.22292918195772288,0.384770887387703
4032,0.29676959397863534,0.3059933147892756,0.008017577896729827,-0.035885089175101095
436,0.29676959397863534,0.25671326055959415,0.0017648021317874614,0.019647740819522704
325,1.839931277903742,2.693993439455209,-0.07034820753761387,-0.6255876830056952
5351,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
108,0.29676959397863534,0.17937830656911555,-0.0040185284744785705,0.10276602541626731
5992,1.839931277903742,1.8195752787452375,-0.11158341319744744,0.29006568336411026
4767,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
3858,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
3016,0.29676959397863534,0.34924382319253866,-0.055955915008999324,-0.01516210467263503
6599,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
5702,1.839931277903742,2.5808291063789994,-0.16078749912344253,-0.4219840583436571
4374,0.29676959397863534,0.2707066220985951,0.02963815712582687,-0.02221897571351766
6340,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
7389,0.29676959397863534,0.22633061405764235,0.03298076248802038,0.018814426965241583
2915,1.839931277903742,1.4874551007846157,0.2002411506665734,0.3103612974607111
5368,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
3661,0.29676959397863534,0.17972386495562673,-0.004156829745291949,0.10255876830056955
156,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
744,0.29676959397863534,0.2704756005391801,0.023980661196948805,-0.01633045822522461
1268,0.29676959397863534,0.33763119141675035,-0.05848040017764895,-0.001024987728197091
1432,0.29676959397863534,0.24610613745977572,-0.004604458365473778,0.03662412441660236
3207,0.29676959397863534,0.32238259975222633,-0.014703957364250484,-0.029552838877071583
5090,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
2550,1.839931277903742,1.982398338826426,-0.2438142321747192,0.2594734422601934
1024,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
7213,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
7274,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
2333,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
7212,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
2798,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
2226,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
3641,0.29676959397863534,0.23504359411888448,0.024991234426497734,0.018090974965522068
2927,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
4192,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
1723,1.839931277903742,1.9810574008711033,-0.24219708125881412,0.2591972292996113
2825,1.839931277903742,1.3827579221305404,0.22800464380605123,0.3872949829753085
1526,0.29676959397863534,0.2705480626134654,0.02368496918413935,-0.01610722828670046
790,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
1425,0.29676959397863534,0.35776980435239936,-0.05221710572450386,-0.027426895116991187
4213,0.29676959397863534,0.19524477377028737,0.013213030706777927,0.069667999033839
4739,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
6104,0.29676959397863534,0.3383375018505099,-0.05858052250609694,-0.0016311758335086253
7265,1.839931277903742,1.4946007963036547,0.19607341265203448,0.3073833399562109
7014,0.29676959397863534,0.22150526323991174,0.020185752242038925,0.03643478802895365
196,0.29676959397863534,0.1994253679592965,-0.03365941266761724,0.11235984821922504
7060,0.29676959397863534,0.2707066220985951,0.02963815712582687,-0.02221897571351766
4707,0.29676959397863534,0.20261097216053853,-0.003113531708001207,0.07862836305836698
1212,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
1718,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
2277,0.29676959397863534,0.2567724768783649,0.0016907817333239872,0.0196625448992154
7301,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
3907,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
4828,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
5839,0.29676959397863534,0.2981662420233281,-0.05044178490451369,0.03040134639208994
5834,0.29676959397863534,0.23487763259390848,0.025299782613777133,0.01794838830321871
5842,0.29676959397863534,0.33449428484607646,-0.018831958112246097,-0.037536523222926055
2299,1.839931277903742,2.5964384500907722,-0.1831424386215063,-0.41523846255736563
5224,0.29676959397863534,0.257021419165829,0.0017574000919411232,0.0193469842531342
3536,0.29676959397863534,0.22186211947671466,0.020260941383636044,0.03600274265055359
2688,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
6460,0.29676959397863534,0.17951582867783986,-0.003925418604832383,0.10253539343789686
6600,0.29676959397863534,0.3059812377768947,0.00804173192149163,-0.035897166187481996
4296,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
2123,0.29676959397863534,0.2705359856010845,0.023709123208901152,-0.01611930529908136
3063,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
3237,0.29676959397863534,0.2707066220985951,0.02963815712582687,-0.02221897571351766
6662,0.29676959397863534,0.1988394380683013,0.016807695004791845,0.06247867043781116
2540,0.29676959397863534,0.3226023234613496,-0.014941212220378215,-0.029535307730067063
721,0.29676959397863534,0.2567724768783649,0.0016907817333239872,0.0196625448992154
5466,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
7411,0.29676959397863534,0.35776980435239936,-0.05221710572450386,-0.027426895116991187
4269,0.29676959397863534,0.3345690844066291,-0.01891377013160047,-0.03752951076412426
4630,0.29676959397863534,0.21994927654800023,-0.006346275215633116,0.06452280217853716
5013,1.839931277903742,1.9929610496871664,-0.2636844237706769,0.2687809229954108
1515,0.29676959397863534,0.2981662420233281,-0.05044178490451369,0.03040134639208994
5465,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
6257,0.29676959397863534,0.22000849286677102,-0.00642029561409658,0.06453760625822987
3075,0.29676959397863534,0.25711024364398516,0.001668575613784945,0.019346984253134192
3032,1.839931277903742,2.5698810998652046,-0.10352298138581768,-0.46830056956748695
1095,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
283,1.839931277903742,1.9929610496871664,-0.2636844237706769,0.2687809229954108
5219,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
1626,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
5844,1.839931277903742,2.139883359435263,-0.09374956172132472,-0.04807624880203827
1551,1.839931277903742,1.3903574795664744,0.22292918195772288,0.384770887387703
706,1.839931277903742,1.9929610496871664,-0.2636844237706769,0.2687809229954108
5552,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
4257,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
1313,0.29676959397863534,0.35776980435239936,-0.05221710572450386,-0.027426895116991187
4567,1.839931277903742,2.146835822756208,-0.09784756472889056,-0.050930709115417076
1578,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
354,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
544,0.29676959397863534,0.19154336426606822,-0.004492259024644858,0.09107469826948095
1803,0.29676959397863534,0.2580721192429661,0.018104610302081138,0.0019490739658570935
3094,1.839931277903742,2.71417763337307,-0.13069392175654274,-0.5854261627046273
3289,0.29676959397863534,0.2705480626134654,0.02368496918413935,-0.01610722828670046
4581,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
5998,1.839931277903742,1.391113266792891,0.2227114061538223,0.38423287596518724
4407,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
6362,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
25,0.29676959397863534,0.2705359856010845,0.023709123208901152,-0.01611930529908136
5316,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
1728,1.839931277903742,2.572114957574624,-0.15656833641102327,-0.41748907225170057
2594,0.29676959397863534,0.34924382319253866,-0.055955915008999324,-0.01516210467263503
2492,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
1361,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
4113,0.29676959397863534,0.27055624381540083,0.023668606780268497,-0.016099047084765034
3955,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
2646,0.29676959397863534,0.23472413766235783,0.025630147339551025,0.017771518508995422
4570,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
2248,0.29676959397863534,0.32238259975222633,-0.014703957364250484,-0.029552838877071583
185,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
511,1.839931277903742,1.9929610496871664,-0.2636844237706769,0.2687809229954108
6648,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
3794,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
231,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
1965,1.839931277903742,1.3827579221305404,0.22800464380605123,0.3872949829753085
1873,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
736,0.29676959397863534,0.24957808372875803,0.026174002477735443,0.002373717304410836
2445,1.839931277903742,2.6276076607216594,-0.18920704674193362,-0.4403430650678259
1322,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
4028,0.29676959397863534,0.1988394380683013,0.016807695004791845,0.06247867043781116
4273,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
2477,0.29676959397863534,0.3383375018505099,-0.05858052250609694,-0.0016311758335086253
7077,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
2464,0.29676959397863534,0.23314399694568458,-0.032623516670172895,0.07760532323539263
79,0.29676959397863534,0.32270828950546576,-0.015038607481514369,-0.02954387851304705
5459,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
1817,0.29676959397863534,0.25610239748174807,0.0021976266722766313,0.019825779356879625
7018,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
6317,1.839931277903742,1.7056126941087548,0.20509026592802143,0.087354588875124
1488,0.29676959397863534,0.2981039090562009,-0.01057868368356669,-0.009399421861729882
3473,0.29676959397863534,0.24610613745977572,-0.004604458365473778,0.03662412441660236
5653,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
4152,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
5885,0.29676959397863534,0.21994927654800023,-0.006346275215633116,0.06452280217853716
3545,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
5799,0.29676959397863534,0.30814146466889497,-0.001722727378976626,-0.028292933779014026
6200,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
5673,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
640,0.29676959397863534,0.3578987556781436,-0.05226930958447286,-0.02750364258276647
4404,0.29676959397863534,0.23504359411888448,0.024991234426497734,0.018090974965522068
6746,0.29676959397863534,0.27073584067693596,0.02989528061522639,-0.022505317781258024
4110,0.29676959397863534,0.17532510538167248,0.01130486275059798,0.09149583537863384
6594,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
1740,0.29676959397863534,0.22585065021076328,-0.03436883974973312,0.08664399304987414
3933,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
5242,0.29676959397863534,0.27073584067693596,0.02989528061522639,-0.022505317781258024
5110,0.29676959397863534,0.19524477377028737,0.013213030706777927,0.069667999033839
6592,0.29676959397863534,0.19524477377028737,0.013213030706777927,0.069667999033839
3685,0.29676959397863534,0.2705480626134654,0.02368496918413935,-0.01610722828670046
6622,0.29676959397863534,0.25671326055959415,0.0017648021317874614,0.019647740819522704
1482,0.29676959397863534,0.23314399694568458,-0.032623516670172895,0.07760532323539263
2881,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
6299,0.29676959397863534,0.19918421729272334,0.016907038171150763,0.062034548047030194
203,0.29676959397863534,0.17399858192499776,0.011332912585805228,0.09279430900010131
6277,0.29676959397863534,0.2197474735669261,-0.006117980723529906,0.06449631066750812
4376,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
4127,1.839931277903742,2.0785508364305025,-0.32743897212937156,0.2469456846107694
6247,0.29676959397863534,0.2251700521259437,-0.0350494378345527,0.08800518921951331
6066,0.29676959397863534,0.19950367374925,0.016268125258097472,0.06235400450355684
1436,0.29676959397863534,0.25711024364398516,0.001668575613784945,0.019346984253134192
4722,1.839931277903742,2.4054642637307837,0.11739479363892087,-0.5248015084578044
1023,0.29676959397863534,0.24641234816078786,-0.004929368956624057,0.0366428243067405
5628,1.839931277903742,2.0717842032678053,-0.32091465837638156,0.2471880040204762
1108,0.29676959397863534,0.21994927654800023,-0.006346275215633116,0.06452280217853716
315,0.29676959397863534,0.2197474735669261,-0.006117980723529906,0.06449631066750812
3210,0.29676959397863534,0.20234995286069357,-0.0028112168174345238,0.07858706746764525
4284,1.839931277903742,1.8523028135543032,-0.14791807889795305,0.2936728142555499
1468,0.29676959397863534,0.2197474735669261,-0.006117980723529906,0.06449631066750812
4302,0.29676959397863534,0.2708344046812058,0.023334346244049148,-0.01604294741435061
5921,1.839931277903742,2.226120240293588,-0.2626867067155975,0.03462401533390979
3994,0.29676959397863534,0.23490529284807116,0.025267836968124437,0.017952673694708716
6595,0.29676959397863534,0.20234449872606997,-0.002816670952058148,0.0785979757368925
4092,0.29676959397863534,0.35595669417108833,-0.049243044030449656,-0.028587846629734372
4502,0.29676959397863534,0.3380176558129387,-0.058567276750582424,-0.0013245755514519428
7391,0.29676959397863534,0.19914837583662523,-0.033710837365497154,0.11268826503977622
4264,1.839931277903742,1.9810574008711033,-0.24219708125881412,0.2591972292996113
3450,0.29676959397863534,0.36911284604536276,-0.051843887083830045,-0.03914315545062838
