Index,Cluster
272,4
284,3
556,4
127,4
201,4
40,4
606,1
235,1
16,4
8,1
312,4
389,0
449,1
315,1
493,3
428,0
530,2
79,1
407,4
512,1
520,1
134,4
359,1
57,2
155,3
232,4
188,2
602,1
55,1
271,0
211,1
492,4
432,3
460,2
467,0
180,1
126,3
243,1
331,4
230,1
59,1
515,1
153,1
266,1
355,4
161,3
541,4
419,0
192,0
333,3
470,1
114,4
280,1
558,2
324,3
584,1
338,4
218,1
400,1
54,3
440,4
585,1
366,4
229,4
539,1
24,1
365,4
506,3
465,4
18,0
448,1
399,4
87,2
445,1
595,4
525,3
387,2
168,4
51,4
215,1
589,1
594,3
186,1
552,1
193,4
529,4
30,1
66,4
197,4
339,4
505,1
429,4
439,0
523,3
583,1
479,1
596,1
15,4
269,4
568,4
317,2
340,1
345,2
233,4
135,1
437,0
377,0
610,1
490,4
532,4
554,2
108,1
574,1
251,4
104,0
514,4
347,1
450,1
358,0
227,1
25,0
136,0
49,4
296,1
241,1
174,0
46,1
404,4
203,1
303,1
548,4
83,3
118,2
462,2
166,0
564,1
189,0
557,1
509,4
92,1
261,4
138,3
56,0
464,4
88,4
401,4
528,4
139,1
291,1
288,4
23,1
164,0
578,1
559,2
128,1
346,2
240,1
319,1
410,4
262,4
98,0
482,2
443,3
537,4
436,4
202,1
3,2
371,1
350,3
456,0
146,1
310,4
19,2
501,4
260,1
298,4
378,4
190,4
384,1
576,2
196,4
140,1
82,1
502,1
382,4
84,1
334,1
575,1
179,4
99,2
451,1
74,1
7,1
402,2
273,2
279,0
154,4
586,0
191,4
551,1
592,1
555,1
50,0
38,4
208,4
5,1
75,4
248,1
47,0
302,4
70,2
598,0
591,1
225,0
286,4
11,1
522,1
150,4
397,0
115,1
281,0
253,1
195,1
570,1
65,2
434,4
403,4
219,1
362,2
69,4
93,4
68,1
21,1
77,1
577,4
458,4
236,0
457,2
314,2
125,4
228,0
415,4
42,0
4,4
459,0
64,4
488,1
109,1
255,1
567,1
205,4
487,3
147,1
6,0
524,4
290,2
390,4
418,2
386,4
447,0
411,0
259,1
282,1
122,2
78,1
550,1
320,2
572,3
151,2
375,0
299,1
427,1
163,1
499,4
396,4
325,3
265,4
531,1
478,1
513,2
301,0
278,3
143,2
438,4
442,1
199,4
41,4
430,4
553,2
547,4
364,4
231,0
245,4
313,1
167,2
332,4
494,2
466,1
263,4
29,1
238,4
250,2
162,1
149,0
226,0
353,0
533,4
94,4
612,1
221,1
85,4
388,2
187,0
89,2
475,1
34,3
217,2
72,4
305,4
220,0
453,2
534,4
395,1
394,1
110,4
367,4
412,0
12,1
343,1
198,2
213,1
579,4
234,1
571,0
420,0
431,4
516,1
216,2
96,2
461,1
469,2
297,1
63,1
222,4
452,2
95,4
13,4
327,2
435,0
17,4
521,4
246,1
543,1
608,0
207,4
90,2
307,4
341,4
380,2
417,2
344,1
471,1
491,1
351,3
600,2
39,4
86,1
181,4
562,2
580,1
145,2
158,4
172,1
526,0
527,1
408,1
517,2
200,1
426,4
381,4
292,1
348,2
71,1
604,3
569,2
32,4
549,2
603,4
106,1
489,4
546,4
542,4
133,0
60,2
26,2
100,1
363,2
309,1
252,4
481,1
441,2
476,1
22,2
62,2
148,4
483,3
588,4
257,1
52,4
242,4
173,2
35,2
178,1
120,2
275,1
44,0
300,2
76,4
368,1
212,1
267,1
311,4
444,2
503,1
495,1
33,0
9,3
160,0
285,4
295,1
277,0
563,4
484,1
496,0
182,0
590,2
36,0
156,1
2,0
508,2
497,2
308,3
289,4
560,1
414,2
421,4
141,4
223,0
183,3
599,1
511,1
117,1
1,1
113,4
593,2
165,2
184,0
372,3
274,1
0,4
566,4
540,1
500,4
383,4
405,4
561,3
20,0
176,1
335,2
379,1
545,2
171,3
519,4
507,4
152,4
413,2
581,2
316,1
258,3
474,1
337,1
538,0
504,0
398,4
423,1
605,2
480,4
422,0
119,4
256,4
249,0
