Index,Cluster
4362,1
3464,1
4727,1
2644,0
5736,0
755,1
6734,0
3197,1
1614,0
3554,0
6400,1
3408,0
7253,0
6356,1
3424,0
5048,0
421,0
44,0
538,1
6409,1
443,0
2407,0
6110,0
4655,0
6145,1
1255,0
1701,1
654,0
319,0
4384,0
5077,0
5064,0
2652,1
4608,0
7384,0
4245,1
6165,1
915,1
2669,1
6992,0
3768,0
2689,0
1562,0
6766,0
6426,0
2516,0
5288,1
6013,0
5768,1
3662,1
6218,1
921,0
1942,1
336,0
7268,1
4834,0
6105,1
741,0
4228,0
3752,0
5231,1
1041,1
3837,1
2883,0
783,0
5244,1
7322,0
4309,0
5740,1
1580,0
3018,0
584,1
2509,1
506,1
3102,1
4522,0
88,0
1168,1
1928,1
4231,1
2664,0
5019,0
3852,0
3583,1
5532,0
6695,1
6380,0
1730,0
3704,0
2283,0
1033,1
2840,0
5751,0
6223,0
4125,0
6560,1
7153,0
414,0
751,0
118,1
6499,1
4840,1
5698,0
3892,1
7207,0
6798,0
3131,0
4489,1
2577,1
809,0
1446,1
6758,0
2177,1
180,0
4032,0
1181,1
7348,0
7226,1
2418,1
1223,0
6529,1
68,0
198,0
5891,0
2526,1
4436,0
3593,1
436,0
325,0
1083,1
5684,0
2820,0
4128,1
84,0
5170,1
5351,1
1616,1
108,1
5992,0
218,1
3114,1
2799,0
4767,0
3858,0
625,0
2697,1
3016,0
6599,1
6314,0
5702,0
3411,1
5542,0
2447,0
3532,1
644,1
6960,1
4374,0
6340,1
7316,1
3405,0
7389,0
2915,0
2439,0
6579,1
6050,1
5368,0
6563,0
3661,1
1370,1
5325,0
5782,1
7323,1
4998,1
156,0
648,0
5162,0
4538,0
744,1
3995,0
1268,0
1432,0
5321,1
3207,1
1598,1
4371,0
1831,0
5090,0
6382,1
3407,0
2550,0
6301,0
4526,0
1024,0
3276,0
533,0
7213,1
1357,1
7274,1
748,1
1157,1
1127,1
5333,0
2333,1
3346,0
4684,0
7212,1
7321,0
4733,1
2132,0
2146,1
2798,1
4480,1
2226,0
461,0
3248,0
1073,0
3641,0
4343,0
2927,0
1539,1
7223,0
2436,0
4192,1
2602,0
5480,0
2885,0
1451,1
3491,1
5613,0
1723,0
2825,1
1526,1
4011,0
790,0
7199,1
1425,1
1847,1
3439,1
4213,0
6605,0
4739,0
6133,0
838,1
6104,0
7265,0
5339,0
1222,0
5291,0
7014,0
1277,0
6044,1
6076,0
196,1
7183,0
7060,0
5433,1
4707,1
3615,0
1212,0
1718,0
4507,0
4504,1
2277,0
7301,0
2207,0
3907,1
1199,0
3098,0
2266,0
1773,1
4828,0
5839,0
1954,0
5834,0
2851,1
1659,0
5842,0
295,1
6923,0
500,0
2299,0
5224,0
485,1
3536,0
3143,1
2404,0
2688,0
1587,0
2934,1
287,0
6460,1
6600,0
4296,0
2955,0
2123,1
5823,0
3063,1
3237,0
3164,1
2841,1
6662,0
6004,0
1366,0
5002,1
5038,1
6116,1
2892,1
2540,1
721,0
862,1
2570,0
2552,0
1672,0
5466,1
4877,0
7411,1
7071,0
4269,0
2232,1
3167,0
134,0
5681,0
4630,0
1292,0
3815,0
2100,0
1480,0
5624,0
1545,1
5013,0
1515,1
41,1
4041,0
5465,1
430,0
3274,0
6257,0
3075,0
3032,0
1095,1
4290,0
1700,0
5395,0
283,0
970,0
6708,0
5219,1
1626,0
5844,1
2815,0
1551,1
3656,0
3362,0
706,0
5552,0
4257,1
1313,1
1647,1
4567,1
1578,0
1334,1
354,1
544,1
1056,0
6203,0
1444,1
5461,0
5189,0
1803,0
3094,0
3289,1
4581,1
227,1
4004,0
5998,1
5602,1
4407,1
1078,0
3454,1
6362,0
6612,0
25,1
6098,1
5316,0
1201,0
1728,0
1720,0
6690,0
2594,0
978,0
2492,1
1361,0
5784,0
4113,1
348,1
3809,0
1025,0
3955,1
1918,1
2646,0
4570,0
211,0
2248,1
4803,0
2897,0
2410,0
4103,1
4692,0
4506,1
185,0
1535,0
7141,0
511,0
701,0
6648,0
298,0
3794,0
7271,1
1589,1
4498,1
231,0
3666,1
1965,1
5132,1
1873,1
3477,1
2166,0
736,0
2445,0
276,1
2895,0
1322,1
4028,0
5349,1
6929,0
4367,1
1096,0
4273,0
6370,1
4704,1
2676,1
4554,0
3544,0
2477,0
7077,1
2464,0
79,1
5459,0
6907,0
611,1
6904,1
658,1
1817,0
7018,0
1610,0
1192,0
803,0
6178,0
2805,1
3929,0
1533,0
2868,0
2842,1
6317,1
3290,1
1488,0
3473,0
5653,0
4152,0
5957,0
5885,0
3545,1
1661,1
5799,0
6200,0
5418,0
5673,0
640,1
6567,0
1793,0
321,0
4404,0
6746,0
7070,0
6462,0
4110,1
6594,0
2651,1
2789,0
1740,1
3933,0
5242,0
4080,0
5110,1
1921,0
6589,1
5171,0
5455,0
2972,0
6592,1
3685,1
1519,0
6622,0
1482,1
2250,0
7302,0
2881,0
6299,0
4184,1
203,1
6277,0
415,1
6062,0
4326,1
3667,0
397,0
4376,0
869,1
1105,0
4753,1
4127,1
6247,1
5277,0
4251,1
6066,0
1436,0
4085,0
4722,0
5804,1
599,0
1023,0
5628,1
3592,1
4668,0
5643,1
4217,0
4303,1
1108,0
355,0
315,0
3210,1
2765,0
2609,0
6658,1
6058,0
4284,1
1468,1
4302,1
621,0
5282,1
5967,1
59,0
5921,1
3994,0
6595,1
4092,0
4502,0
2323,0
3425,0
2271,1
7391,1
4264,0
3450,0
4870,0
2700,0
7201,0
3043,1
996,1
6365,1
6140,0
3905,0
3434,0
498,1
4306,0
1340,0
3680,0
1569,0
4625,1
2787,1
937,0
1113,0
3001,0
4995,0
7425,0
1051,1
2767,1
3297,1
5564,0
5230,0
2517,0
2354,1
7221,0
2656,1
1767,0
3878,1
5440,0
5243,0
3749,0
7067,1
4861,0
3218,1
5623,0
2378,1
6026,1
5281,0
2685,0
3366,0
192,0
4053,1
62,0
1426,0
2641,1
3306,0
4917,0
4017,1
4434,1
4525,1
589,0
4450,1
2303,0
5780,1
5629,1
3107,1
7200,0
2373,1
7092,0
2781,1
3431,0
5356,0
6638,0
678,1
5798,0
4774,0
5746,1
2288,0
32,0
4726,0
1111,0
469,0
5054,0
1538,0
1575,0
5522,0
2633,1
96,0
6244,0
4552,1
1129,0
6952,0
1979,0
3484,1
1671,0
972,0
7290,0
1163,0
339,0
6321,0
4500,0
1116,1
5151,0
6473,1
4329,0
5964,0
3153,0
3395,0
1777,1
4357,0
5970,1
7428,0
4985,1
2726,0
5380,0
743,1
626,0
2997,0
58,0
5995,1
3313,1
2398,1
2094,0
2916,0
1429,0
1234,1
7378,1
2687,1
6912,0
4165,0
0,1
2957,1
5121,0
676,0
3649,1
1337,0
194,0
6922,0
3245,0
6001,1
1669,0
3168,0
2670,0
841,0
3089,0
2572,0
3260,1
3932,0
4209,1
418,1
3655,1
387,0
6274,0
4240,0
1391,1
2103,0
3181,1
6216,1
7180,0
4122,0
6984,1
3570,1
4951,0
6652,1
6870,1
3770,1
3693,0
6479,0
3296,0
6189,0
318,1
5454,0
5538,0
2576,0
3021,0
142,1
2126,0
4545,0
5168,0
2575,1
4899,1
3475,0
6048,1
6003,0
965,0
6942,0
4002,0
4291,0
4731,0
4087,0
4698,0
6587,0
1215,1
5007,0
2510,0
747,1
1261,1
7310,1
6134,1
6751,0
2377,1
4180,1
4101,0
3805,0
6995,1
5598,1
6651,0
1287,1
5184,1
6789,1
4229,0
5636,0
2559,1
1430,0
2705,0
7222,0
7258,1
4730,0
6159,1
5928,1
1703,0
5196,0
2498,1
4105,0
7252,0
6631,1
4771,0
2619,0
4427,1
3196,1
1094,0
2412,1
3000,0
303,1
93,0
3455,0
543,0
3534,1
752,0
4541,0
4629,1
5185,1
1554,1
2036,0
3651,1
2476,1
1320,1
4751,0
6290,1
1801,0
7261,0
3784,0
2662,0
2312,0
1501,1
6810,1
139,0
3003,1
4987,0
2827,1
7173,0
5359,1
1036,1
2910,0
585,1
157,0
7421,0
3262,1
1009,0
1971,0
6654,0
5269,1
1467,0
465,0
7297,0
1886,0
6519,0
1216,1
61,0
7266,0
4546,0
1649,0
6602,0
668,1
3298,1
6759,0
1075,0
5195,0
6914,0
2906,0
1992,0
3718,0
4441,0
3862,0
708,0
7124,1
3505,1
3949,0
5983,0
3113,1
439,0
866,0
4847,1
2093,0
847,1
2900,1
4055,0
2001,1
4442,0
2319,0
5495,0
2450,0
2683,1
1894,0
960,0
2533,0
4695,0
103,1
2963,0
6081,0
861,1
5929,0
3049,0
4487,0
1880,0
1270,0
1499,0
5557,1
3559,0
480,0
6447,0
2020,0
764,1
3621,0
2182,1
5144,1
5112,1
5001,1
3698,0
4248,1
5958,0
3733,0
91,0
3480,0
3319,0
3076,1
6780,1
7354,0
1666,0
188,0
4885,1
979,0
7095,0
5389,1
944,0
641,0
7259,0
4279,0
5789,0
3011,1
6977,1
7076,1
5055,0
3203,1
4791,0
5531,0
6074,0
7204,0
3382,0
2318,0
4666,1
5192,0
871,0
7295,0
5973,1
1393,0
737,0
3616,0
2052,1
1079,0
3856,0
5239,0
6115,0
3601,1
6304,1
5470,0
6682,0
1323,0
2862,0
4955,0
6398,1
1582,0
7006,1
111,0
7164,1
300,0
633,1
6487,0
6801,0
4147,1
5786,1
401,1
1224,1
810,1
12,0
479,0
4462,0
3501,0
52,0
4905,1
1018,1
4766,0
5775,0
6982,0
7133,0
3820,1
238,0
5413,0
3357,1
5785,0
903,0
6143,1
2213,1
234,0
5430,0
2275,1
7249,1
3309,0
2375,1
2168,1
360,0
3328,1
7203,0
5193,1
5074,0
6993,1
7047,0
5025,0
6444,0
7139,1
5568,0
1434,0
6240,0
3166,0
4852,0
453,0
3488,0
2144,0
5437,0
4691,0
3846,0
2536,1
6056,0
2138,0
2654,1
5216,1
2223,0
576,1
6366,1
5118,0
3774,1
1281,1
2316,0
6723,0
1658,1
4816,0
2170,0
2828,0
6270,1
2819,0
2374,0
7238,0
1258,0
6182,1
2622,1
3948,0
1830,1
5406,0
3254,0
566,0
2960,0
4410,1
3246,1
2519,0
373,1
2578,1
4108,0
5403,0
7305,0
4975,0
1634,1
4395,0
5227,0
879,1
1775,0
6693,0
6645,0
1963,1
7103,1
4074,0
3785,1
5979,0
5041,0
5901,1
4582,0
6966,0
3285,1
2663,0
4679,1
334,0
1295,0
4149,0
2280,1
2727,1
3172,1
3388,0
2880,0
6264,0
5960,0
2258,0
7068,0
6000,1
2648,0
5537,0
816,1
6234,1
1373,0
657,0
2627,1
6350,1
3684,0
48,1
2370,0
1691,1
411,0
3535,0
6533,1
1315,1
1330,0
4575,0
5302,0
5011,0
6209,0
7233,1
4510,0
1770,0
1371,1
6347,1
5111,1
2684,0
6990,1
6464,1
5850,1
3939,0
416,0
1656,0
1044,1
3379,0
6726,0
3442,0
5294,1
73,0
5639,0
4458,1
1362,0
6123,0
366,0
3350,0
5903,1
5201,0
5666,0
1688,0
5696,0
4979,0
3133,1
6853,1
2346,1
3524,1
3066,0
5329,0
5078,1
2480,0
6900,1
1489,1
2566,0
5345,0
679,0
2984,0
4712,1
6392,1
2846,1
794,0
3437,1
1378,0
6107,0
829,0
6901,0
102,0
5865,1
789,1
2754,0
3194,0
5692,0
5519,1
7169,1
6017,0
2792,1
3007,1
4456,0
3499,0
5328,0
1092,0
6309,1
3782,0
4253,0
942,1
1507,1
4141,0
2406,1
2918,1
4586,0
3518,1
473,1
4813,1
1310,0
888,1
6635,0
5438,0
3149,0
5354,0
7053,0
5447,1
6856,0
4386,0
6097,1
3834,0
1511,1
5509,0
2521,0
6597,0
2351,1
3896,1
6266,0
4325,1
852,0
178,0
5451,0
1599,0
3575,0
4129,1
292,0
1321,0
2860,1
208,1
5620,1
3336,1
3653,0
1128,1
209,1
4508,1
4301,1
6150,0
2858,0
7137,0
6851,0
3381,1
5828,0
3707,0
2707,0
6470,1
2716,1
6423,0
210,1
3106,1
3857,1
2807,0
2884,0
4782,0
6486,0
2638,0
122,0
5394,1
5570,0
5218,0
3429,0
5711,0
912,1
4176,0
6761,1
4879,1
1907,0
2004,0
1469,0
4880,1
4319,1
2069,0
981,0
4013,0
2776,0
5650,0
450,0
4322,0
2617,0
1860,0
183,1
6306,0
834,1
1102,0
6498,1
5327,1
6621,0
4742,0
3734,1
7115,1
802,1
695,1
6805,1
1424,0
433,1
1349,1
2236,0
410,0
637,0
4561,0
5521,0
101,1
3527,0
3885,0
2302,0
2481,0
3668,0
2582,1
380,0
5744,1
4084,0
1973,1
5994,0
4060,0
2691,0
1180,1
4776,0
2795,0
6284,0
3764,0
4907,1
4787,0
2600,0
4401,1
5284,0
5936,1
5612,0
5202,0
2417,0
4993,1
