Index,Cluster
5218,0
5781,0
6333,0
233,0
4829,1
1832,0
2406,0
2208,1
1593,1
1188,1
7113,0
2858,1
2018,0
6725,0
6133,0
435,1
3307,0
6648,0
156,1
4326,0
6977,0
5610,0
3049,1
168,1
3017,1
1575,1
5553,0
5291,1
5061,0
970,1
251,1
6533,0
1046,1
4584,0
642,1
3520,1
1025,1
756,1
748,1
2521,1
683,1
491,1
2245,1
3668,0
1632,0
2302,1
4482,1
4091,0
6153,0
5364,0
1539,1
4475,1
6808,0
2899,0
706,1
5368,0
3132,1
2348,0
1811,1
7060,0
5775,1
4559,0
1320,1
3936,1
1965,1
6538,0
6868,1
2531,1
7247,0
7380,0
6086,0
3484,1
1992,1
6081,0
6049,0
1817,1
2829,1
5598,0
1652,1
2937,1
6245,1
2439,1
1775,1
48,1
468,1
5261,0
5700,0
1616,1
1803,1
4690,1
3689,1
3221,1
2318,0
2173,1
61,1
65,1
1608,1
5901,0
518,1
5455,0
2678,1
4401,1
676,1
1893,1
7104,0
7403,0
3698,0
4577,1
2868,1
4717,1
3686,0
7347,0
7110,0
535,1
2519,0
5375,0
3790,0
2778,1
3721,1
2132,1
6012,0
3688,1
7201,0
4664,1
1858,1
763,1
6605,0
5094,1
3332,1
2181,1
1383,1
247,1
2189,1
6116,0
6888,0
5360,0
2177,1
3948,0
3787,0
4384,0
6784,1
3095,0
3047,0
2299,1
6274,1
5968,0
4121,0
4766,1
4708,0
5049,1
4467,0
1533,1
2827,1
7025,1
2890,1
2436,0
2952,1
1426,1
3320,0
3570,0
7191,0
79,1
3954,0
6075,0
445,1
308,1
7114,1
4825,0
1335,1
957,1
2859,1
5584,0
4127,1
6076,1
3265,1
3362,0
2206,1
6804,0
2138,0
6209,0
5643,0
2684,1
5477,0
3007,0
167,1
6721,0
5738,0
927,1
828,0
2291,1
800,0
1038,1
7261,0
3908,0
4808,0
7155,0
1374,1
5014,1
157,1
5703,1
3470,0
3050,0
1543,0
3903,0
6903,0
6658,0
4836,1
6289,0
4094,0
2646,1
7241,0
378,1
736,1
6147,0
7014,0
4395,0
6257,0
457,1
1839,0
2586,1
1499,1
4500,1
1507,0
447,1
2088,1
5783,0
611,1
4063,0
2225,1
222,1
321,1
2676,1
5096,0
1242,1
2199,1
509,0
6268,0
1215,1
6881,0
5746,0
5318,1
31,1
3206,1
1672,1
6900,1
1634,1
5071,0
2091,1
6758,0
5184,0
1747,1
3250,1
1783,1
4625,0
2333,0
2481,1
3767,1
5141,0
1730,1
4890,1
576,1
4626,0
6077,0
3813,1
1199,1
5905,0
586,1
486,1
6286,0
6000,0
2094,1
3370,1
7079,0
4758,1
2728,0
1420,1
994,1
6534,0
5537,0
3980,0
58,1
2862,0
319,1
1554,1
1755,1
7227,0
5516,1
737,1
1945,0
3154,0
5162,1
4905,0
4782,1
2540,0
4486,0
5857,0
5743,0
7006,0
2036,1
6579,0
856,0
6834,1
3626,1
7284,0
4819,0
852,1
3386,1
6620,1
960,1
3149,1
3612,0
2499,1
1144,1
1487,1
1514,1
2178,1
6045,0
4705,0
842,0
425,1
6162,0
7084,1
1370,1
7129,0
5277,1
1047,1
465,1
3653,1
7264,1
503,1
6430,0
1174,1
4367,0
1197,1
1328,0
2585,0
1087,0
3641,1
5613,1
1912,1
2628,1
4525,1
1871,0
6980,0
1509,1
3590,1
1941,1
3381,0
6098,0
5885,0
2440,1
712,1
1175,1
228,1
91,1
1512,0
2405,1
4922,0
2855,0
4772,0
2929,0
4416,0
1055,1
4004,1
6840,0
1595,1
3528,0
6525,0
3979,0
245,1
6110,0
6314,0
3437,0
37,1
4381,0
1662,1
1656,1
5842,0
2182,1
932,1
3438,1
5219,0
5812,0
4994,0
2977,1
3651,0
543,0
7167,0
3942,1
6768,0
4987,0
2516,1
4489,0
1057,1
1760,1
3166,1
1728,1
6704,0
4545,0
786,1
2457,1
472,1
5302,0
7221,0
2306,1
5345,1
5386,0
5245,0
1862,1
6767,0
6179,0
1172,1
5381,0
5377,0
6869,0
3043,1
19,1
1561,1
5865,0
6553,0
6606,0
1467,1
6599,0
3966,0
473,1
7303,0
6073,1
5993,0
4952,0
4417,1
4195,0
3044,1
6057,0
1978,1
4812,0
7216,1
1582,1
743,1
7076,0
6499,0
3341,1
6911,0
6391,0
554,1
7193,0
6332,0
1544,0
4421,0
5609,0
1721,1
6569,0
2549,1
752,1
177,1
6204,0
6189,1
3383,0
3768,1
2877,0
1281,1
6762,0
4382,0
4355,0
2495,0
6754,0
2578,1
5689,0
6470,0
6520,0
6453,0
5121,0
2275,1
5904,0
5852,0
6338,0
4104,0
4313,0
1372,1
4076,1
3181,1
2478,1
592,1
4918,1
4581,0
1385,0
773,1
6253,1
5330,0
4852,1
1563,1
3182,1
6715,0
3879,0
1022,1
7145,0
2287,1
3513,0
1559,1
2781,0
4582,1
6598,1
5459,0
4126,1
4161,1
1181,1
6156,0
4640,0
5969,0
1600,1
4100,0
3896,1
4861,1
865,1
2388,1
2523,0
3753,1
7083,1
3601,1
2926,0
3656,1
3866,0
2112,1
6539,0
1650,0
3399,1
3478,1
2462,0
1934,1
1295,1
2755,1
3286,0
5979,1
1034,1
1786,1
1061,1
1979,0
7297,1
334,1
2284,0
7200,0
3927,0
4015,1
3197,1
4935,1
5943,0
1412,1
1005,1
3309,1
1009,1
4001,1
711,1
7288,0
1501,0
4936,0
1430,1
4607,0
6106,0
1623,1
6971,0
6237,0
3937,0
6518,1
4325,0
5856,1
5286,1
789,1
5673,0
496,1
5659,0
1565,1
4487,0
6425,0
2699,1
4216,0
6847,0
7301,0
2344,1
4331,0
4518,0
6454,0
6492,1
5964,0
3077,1
5888,0
3871,1
5362,0
6822,0
3078,1
6602,0
4556,0
3194,1
6392,0
2543,0
3886,1
1142,1
5707,0
2576,1
2249,1
393,1
5231,0
2155,1
3439,0
1883,1
4418,1
6020,1
4671,0
1103,0
5681,1
4084,1
2572,0
93,1
5025,0
2110,1
4055,0
3779,0
5404,0
5866,0
2707,1
996,1
1429,1
5187,0
351,1
601,1
6723,0
2310,1
2095,0
4660,0
6502,0
5306,0
4220,1
4679,1
7203,0
3308,1
997,1
6055,0
7255,0
2268,1
5329,1
3824,1
4050,0
2191,1
5547,0
1480,1
5480,0
7015,0
2184,1
5413,1
1002,1
1867,1
1024,1
4995,0
1277,1
7423,0
573,1
6850,0
6815,0
1916,0
733,1
1193,1
7000,0
6368,1
2732,1
7289,1
5046,0
7153,0
2802,1
1665,1
6789,0
3956,0
7275,0
6357,0
4019,0
2166,1
3989,1
4791,1
3406,0
4925,1
3796,0
7048,0
4253,1
2864,0
6134,0
7323,0
858,1
6691,1
179,1
1670,1
6548,0
87,1
23,1
1074,1
6951,0
1869,1
3404,1
4239,1
4603,0
534,1
4129,1
1056,1
1321,1
544,1
101,1
1407,0
2569,1
3540,1
3032,1
1163,1
3071,1
7253,0
1807,1
3208,1
6764,0
476,1
3995,0
5018,1
5391,0
4712,1
5296,0
3185,1
7207,0
4373,0
3128,1
1820,1
1718,1
5259,0
3121,1
1410,0
6159,0
2796,1
169,0
199,1
1075,1
2510,1
263,1
3113,1
2087,1
4030,0
6671,0
811,0
625,0
6321,0
3263,1
4828,0
2881,0
1790,1
4947,0
1263,0
5406,0
764,1
1511,1
4864,0
1964,1
5804,1
1393,1
106,1
2338,1
6347,0
2157,1
1649,1
429,1
3125,0
6651,1
2389,1
1042,1
1615,1
3018,0
2002,1
7242,1
3543,1
3024,1
2453,0
5284,1
6996,0
437,1
381,1
239,1
742,1
5780,0
6634,0
7229,0
7290,0
2592,1
1302,1
217,1
6311,0
6966,0
6801,0
4974,1
3458,1
2648,1
1244,1
7138,0
5091,0
318,1
1840,1
5006,1
5246,1
6854,0
1128,0
2470,1
