,Benchmark,Job tenure,Age,Car price,Funding amount
4727,0.301898995125185,0.04614074894477813,-0.0067085970826562865,0.1874616558562007,0.08218940906677882
2644,1.371411594460658,-0.13370687154004476,0.05247005900619176,1.1243486548223118,0.3380898036690011
5736,0.301898995125185,-0.026186748443553367,0.0004522700182255367,0.22624010462842456,0.10857759058200463
6734,0.301898995125185,-0.0078844093048156,0.019002302220569433,0.3202352432871363,-0.022269919417788796
1614,1.371411594460658,0.1460278610906755,-0.05905436043090954,0.8919713538368395,0.40225679146085447
7253,0.301898995125185,-0.018425511981337888,-0.014436373647793488,0.23157493714479743,0.11037016526943527
6356,0.301898995125185,-0.009792970816682001,-0.0005728603855478243,0.22184832471460292,0.0976007232727283
3424,0.301898995125185,-0.0035249664727339956,0.007281906594339391,0.20721961279937637,0.09810666386411962
421,1.371411594460658,0.20411525295233035,0.05604555216914443,0.8400893132232613,0.2809515276127239
44,0.301898995125185,-0.007833770333062954,0.013476591096703166,0.20646407035830394,0.09697632566315721
2407,0.301898995125185,-0.0068345769636019345,0.010522800786509693,0.21208499622284932,0.09330999673934427
6110,0.301898995125185,-0.027440596331717398,0.007996578557101466,0.21388206217163272,0.11464517238808454
654,0.301898995125185,0.08341529885302174,0.010405578865201992,0.20152873553926134,0.013733603527616314
319,0.301898995125185,0.09554743086376845,0.02397603732417836,0.07407718052984309,0.11548256806731146
4384,0.301898995125185,0.03576559837524129,0.0006576329435816624,0.18801688804093883,0.08464309742533957
5064,1.371411594460658,0.22859229048041177,0.03803817661975106,0.9036369560745656,0.21093422278273163
4608,1.371411594460658,0.13992749307672028,0.02801177249425807,0.8503655437615029,0.3628968366249789
7384,1.371411594460658,0.1890927696979984,-0.022090830371346386,0.8581501347827527,0.35604957184805536
3768,0.301898995125185,0.13711989332356042,-0.009144994085008809,0.13667278825589055,0.0444355292906592
2689,0.301898995125185,0.09690446548151271,0.010565130924759681,0.1790089897087238,0.02260463067010517
1562,0.301898995125185,-0.005786990253064593,0.030952425864994474,0.17432291989476084,0.10959486127841066
6426,0.301898995125185,-0.014172062917182038,0.008114698730679715,0.21329393149748546,0.10184664947411824
2516,0.301898995125185,0.0507403619777,0.021613858415680608,0.2119602514387757,0.024768744952945062
921,0.301898995125185,-0.019247412808897708,-0.009518891592628234,0.22855299194357548,0.10929652924305182
4834,1.371411594460658,0.14159408788320538,-0.059606785577302146,0.8888788958323787,0.4103354478191781
741,1.371411594460658,0.13621883401465734,0.024594371730923086,0.8439461839099661,0.37644225630191336
