Index,Cluster
272,1
284,3
556,1
127,1
201,1
40,1
606,2
235,2
16,1
8,2
312,1
389,0
449,2
315,2
493,3
428,0
530,0
79,2
407,1
512,2
520,2
134,1
359,2
57,0
155,3
232,1
188,0
602,2
55,2
271,3
211,2
492,1
432,3
460,0
467,3
180,2
126,3
243,2
331,1
230,2
59,2
515,2
153,2
266,2
355,1
161,3
541,1
419,0
192,0
333,3
470,2
114,1
280,2
558,0
324,3
584,2
338,1
218,2
400,2
54,3
440,1
585,2
366,1
229,1
539,2
24,2
365,1
506,3
465,1
18,0
448,2
399,1
87,0
445,2
595,1
525,3
387,0
168,1
51,1
215,2
589,2
594,3
186,2
552,2
193,1
529,1
30,2
66,1
197,1
339,1
505,2
429,1
439,0
523,3
583,2
479,2
596,2
15,1
269,1
568,1
317,0
340,2
345,0
233,1
135,2
437,0
377,0
610,2
490,1
532,1
554,0
108,2
574,2
251,1
104,0
514,1
347,2
450,2
358,0
227,2
25,3
136,0
49,1
296,2
241,2
174,0
46,2
404,1
203,2
303,2
548,1
83,3
118,0
462,0
166,0
564,2
189,3
557,2
509,1
92,2
261,1
138,3
56,0
464,1
88,1
401,1
528,1
139,2
291,2
288,1
23,2
164,0
578,2
559,0
128,2
346,0
240,2
319,2
410,1
262,1
98,0
482,0
443,3
537,1
436,1
202,2
3,0
371,2
350,3
456,0
146,2
310,1
19,0
501,1
260,2
298,1
378,1
190,1
384,2
576,0
196,1
140,2
82,2
502,2
382,1
84,2
334,2
575,2
179,1
99,0
451,2
74,2
7,2
402,0
273,0
279,0
154,1
586,0
191,1
551,2
592,3
555,2
50,0
38,1
208,1
5,2
75,1
248,2
47,0
302,1
70,0
598,3
591,2
225,0
286,1
11,2
522,2
150,1
397,0
115,2
281,0
253,2
195,2
570,2
65,3
434,1
403,1
219,2
362,0
69,1
93,1
68,2
21,2
77,2
577,1
458,1
236,3
457,0
314,0
125,1
228,0
415,1
42,0
4,1
459,3
64,1
488,2
109,2
255,2
567,2
205,1
487,3
147,2
6,0
524,1
290,0
390,1
418,0
386,1
447,0
411,0
259,2
282,2
122,1
78,2
550,2
320,0
572,3
151,0
375,0
299,2
427,2
163,2
499,1
396,1
325,3
265,1
531,2
478,2
513,0
301,0
278,3
143,0
438,1
442,2
199,1
41,1
430,1
553,0
547,1
364,1
231,0
245,1
313,2
167,0
332,1
494,0
466,2
263,1
29,2
238,1
250,0
162,2
149,0
226,0
353,0
533,1
94,1
612,2
221,2
85,1
388,0
187,0
89,0
475,2
34,3
217,0
72,1
305,1
220,0
453,0
534,1
395,2
394,2
110,1
367,1
412,3
12,2
343,2
198,0
213,2
579,1
234,2
571,0
420,0
431,1
516,2
216,0
96,0
461,2
469,0
297,2
63,2
222,1
452,0
95,1
13,1
327,0
435,3
17,1
521,1
246,2
543,2
608,0
207,1
90,0
307,1
341,1
380,0
417,2
344,2
471,2
491,2
351,3
600,0
39,1
86,2
181,1
562,3
580,2
145,0
158,1
172,2
526,0
527,2
408,2
517,0
200,2
426,1
381,1
292,2
348,3
71,2
604,3
569,0
32,1
549,0
603,1
106,2
489,1
546,1
542,1
133,0
60,0
26,0
100,2
363,0
309,2
252,1
481,2
441,3
476,2
22,0
62,0
148,1
483,3
588,1
257,2
52,1
242,1
173,0
35,0
178,2
120,0
275,2
44,0
300,0
76,1
368,2
212,2
267,2
311,1
444,0
503,2
495,2
33,0
9,3
160,0
285,1
295,2
277,0
563,1
484,2
496,0
182,0
590,0
36,0
156,2
2,0
508,0
497,0
308,3
289,1
560,2
414,0
421,1
141,1
223,3
183,3
599,2
511,2
117,2
1,2
113,1
593,0
165,0
184,0
372,3
274,2
0,1
566,1
540,2
500,1
383,1
405,1
561,3
20,0
176,2
335,0
379,2
545,0
171,3
519,1
507,1
152,1
413,0
581,0
316,2
258,3
474,2
337,2
538,0
504,0
398,1
423,2
605,0
480,1
422,0
119,1
256,1
249,0
