,Benchmark,Job tenure,Age,Car price,Funding amount,Down payment
4727,0.2698998831297138,-0.015802608446388082,-0.010553147113986503,0.2834111370404508,0.021016686772572905,0.008897120763954141
2644,1.5663573519843836,0.1238658423998184,0.09565576567608124,1.343099824318056,0.04760061048157841,0.08921668606974471
5736,0.296965524771681,0.01729901749640579,0.008059594307493473,0.2773054960661702,-0.009233091460035103,0.0038936555700137786
755,0.28660218619725764,0.027816684337775312,0.07878574006803374,0.10238465836526187,0.007747585659694625,0.0153842907610224
6734,0.31017816091954,0.027638580146509783,0.008322069256689052,0.24751605146609962,-0.004071198126259986,0.01902717786372363
1614,1.6274195989662388,0.043256369882407865,0.03601584024113098,1.4991439521384045,0.048821388517394565,0.05797609894716335
7253,0.29085151298826456,0.030351798135698282,0.024707890175064546,0.24524568425845616,-0.018318002266118846,0.00780956004461956
6356,0.31698811266536525,0.027133541621485086,0.029695761368747887,0.22394775953436638,0.004622149529707604,0.0032149714199940465
3424,0.30561892154027775,0.01920175222595756,6.376596926042448e-05,0.27058381677871757,0.00039925033334139445,0.002242912981838967
421,1.4736944323959602,-0.11087935038093168,-0.016292231815826192,1.544566287867378,0.08052553475184197,0.07674003000574335
44,0.30166264548543303,0.02317176191996619,0.00826122441705437,0.27353436164626455,-0.011072756773255563,0.0032533445836045592
2407,0.2947089568423333,-0.010346518766516202,-0.02462266598291505,0.2987485924610632,0.003582224245363384,0.01501207734925349
6110,0.29054269379985037,0.025934444579990105,0.02925898816838974,0.227733339583484,0.014225066668273195,0.009700622806172093
1255,0.2902082791151591,-0.007345505187875804,0.056366951864302045,0.2252899260373745,0.03341634549928923,0.010832706435697295
654,0.2794162765970262,-0.014028789348337477,0.019867688202326407,0.2664068398736516,0.008820725850823798,0.007123649942368077
4384,0.2986867921516178,-0.009861843432974086,0.011162662303107876,0.28421945533828125,-0.010792318916319184,0.016219040418644685
5077,0.25601039934697206,-0.061542889211185565,0.02533081871450733,0.2999902388461168,0.01828937770588858,0.00857006720041443
5064,1.3651213944914322,-0.04044864660393295,-0.15134374472878728,1.5638202031223642,0.14942895210326415,0.08491413510466156
4608,1.4461161534012856,-0.14021079574206466,-0.10737773174253092,1.8168844210352455,0.04422052777878225,0.08433988996722855
7384,1.5222955387479207,0.07179143247427805,0.07814780112673474,1.420248131606585,0.013217063588881766,0.08998483961962961
6165,0.2830099640955201,-0.004548559654047641,0.0030191741568071535,0.23575687943283777,0.03755604740977705,0.010777898388113752
6992,0.25007945974601775,-0.021267254431833457,0.004533649656216744,0.2514483217969108,0.04463663343795437,0.008801225506437851
3768,0.26861884623725857,-0.018185970972191885,0.012378865680498525,0.2138413664084276,0.053591213543298356,0.010128927554479255
2689,0.2514453375382537,-0.046566163491891105,0.002213645208318487,0.2878609744361309,0.03845223491831138,0.01204123518036575
6426,0.2961845210125542,0.015315316332923927,0.002711313450324249,0.2826632337275196,-0.008839648872061128,0.003264539632481178
2516,0.2871848764428056,-0.009182051701044792,0.006494267306642081,0.25978095857731515,0.03297096265371862,0.0067955389989317015
6013,0.25993059170100474,-0.02001279398298736,0.008337682082700932,0.24417773056278466,0.03474495118356277,0.034723750245989865
921,0.3038217351622928,0.019668750175707284,0.012469530515795715,0.2614651702199651,0.0013636968912905873,0.0039122679662964835
1942,0.2785352644039613,0.0327862851363891,0.039887689311790694,0.16965262277906298,0.0522173538820213,0.0117859830457762
336,1.4410055423022228,-0.08933763213169693,0.27177429789974916,0.9835632930662987,0.3768754436602896,0.04990766908539998
4834,1.5681057751391585,-0.14333737396784532,0.008972254351511399,1.6851525005371613,0.022168063663181012,0.04882282868763908
741,1.48402888172004,-0.12921571717089433,-0.06544529875719798,1.7827679990531897,0.0026340964792325792,0.07703728553700119
4228,0.26591981282681487,-0.07343802398350938,0.0017092906857195795,0.34855808523498555,-0.0064077566879121115,0.003879065610014741
3752,0.2835288079230822,-0.018133525556840516,-0.003945457772074625,0.3056130713742099,-0.008782365237716507,0.019826798662819202
3837,1.5037387135834588,0.159000762819587,0.36292111644758557,0.8134067362064954,0.13182179778930445,0.04852240415431743
2883,0.28842213517193166,-0.006987715441938203,0.021176410751865646,0.2414558809650031,0.03602188958368479,0.00827686861932422
783,0.28110692275717464,-0.007154295133617471,0.0010431884151829009,0.3053853770070765,-0.005753122439697336,0.005085106217418945
7322,0.28841581273042693,-0.012345484479545452,0.010958531505779402,0.30104022335879577,-0.00806007436424168,0.003926462585443881
4309,0.2851119891443164,0.0009639351249430663,0.004887473443135318,0.29930989802967134,-0.011914133096580562,0.00483606344429986
1580,0.22191121171594486,0.022472968726154133,0.016770189492517913,0.05606626377041207,0.057899189463400766,0.16443808635951068
3018,0.31126093249234893,0.02069831815726507,0.011330779431432224,0.2529581379219981,0.005610620888455204,0.0025119173303372907
4522,0.222866508831538,-0.0025541121221794856,0.058173380307356776,0.05522008060435187,0.040203902378169794,0.1631391312391062
88,0.2582757897780667,-0.0812967349363837,0.012584929255323625,0.3368581829532036,0.011514964341510333,0.007015634036362302
2664,0.2812804419986022,-0.00815690149662218,-0.0025422926857673186,0.3111010110936408,-0.005451916637549421,0.004686499097367879
