,Benchmark,Job tenure,Age,Car price,Funding amount,Down payment
4362,0.3706302145851267,0.04760534046234616,-0.02928352601312441,0.26239885440885224,0.06337196220472656,0.0052533591648821305
3464,1.1725462634630452,0.13387121085115916,0.11100976768038115,0.526551865439917,0.08204273879338356,-0.02401597364343287
3197,0.3806925826941725,0.014047362174194354,0.028504747931538812,0.24407798085275778,0.0571752862726147,0.004363303669325392
3554,1.0804938559846795,0.1581365841795743,0.15625312615941947,0.5140063661165031,0.09845878681441814,-0.0056134146023048845
6400,0.4102739400259258,0.05553041186689365,0.031229271998392007,0.19579358437907735,0.05168017637982582,0.0020465139590401223
3408,0.3480354060772083,0.07293233946792292,0.01078212278863643,0.24071931161973775,0.028138879118721958,0.008912673154998538
5048,1.0297260942494653,0.1159852399406847,0.18290854024833303,0.5723901666049542,0.08510953793780249,0.0016441603350440006
538,1.084805837462257,0.054247126050343424,0.11772290153025818,0.6266574504504678,0.11515132720200329,-0.009580442649220026
6409,1.1751325273172348,0.13273121801740442,0.10906520621235401,0.5241881486849055,0.0850322964926298,-0.024610492087441406
443,0.9613186166895147,-0.021775400476878228,0.23712991354973104,0.6206948846900191,0.14420595155899113,0.008387700994513905
4655,1.1028516844288796,0.054862507959367826,0.13937157126363167,0.6054606782448273,0.10177574171865408,-0.01244328220620856
6145,0.33957158985299146,-0.05194714640387789,0.055656264723507286,0.31712913328050224,0.021271766428388853,0.0055754302427045025
1701,0.33870346472805024,-0.007230171425015234,0.06223461563289216,0.27319872395402006,0.02926167545040814,0.010018172174638266
319,0.3503154656720348,0.08583962059963185,0.019877782855240222,0.23993430852201522,0.011029355059093348,0.008980110829817686
2652,0.9613746710696421,0.13661338506498158,0.07886886685115538,0.6778018175971816,0.10441468231466067,0.011388763632491597
4245,0.38010369515949755,0.017198325048937407,0.029421799499102053,0.24427500135337407,0.0535393685982095,0.004658261063500308
915,0.3915094025970461,0.009764710687628594,0.037912188057384597,0.23713008156636134,0.04758796334240064,0.0014263099727380624
2669,0.39990423656956514,0.037925599984865076,0.01611381130636988,0.22396647426410327,0.051371336611606776,0.0007162800956848442
1562,0.3317401888957203,0.046044692793185356,0.08394870684152618,0.19329610118418455,0.02238099541721209,0.01096208960131978
6766,0.3448198540815891,0.02975633321044598,0.057825729051879694,0.25174504172004136,0.024900782819721735,0.011289381795915685
5288,1.0002338247114078,0.054852393358248965,-0.015511488489903285,0.7532875225910961,0.1584171257469059,-0.0007009695802866239
5768,0.38274735215032174,0.010491046578611841,0.02460906394608756,0.2459648370092517,0.057794322543339105,0.0033647976395949335
3662,0.3901033574460715,0.03653782462619077,0.008706693167593574,0.23757205771209958,0.05121593383021244,0.0021601478062456005
6218,0.39869453296400553,0.039647942658209284,0.021101935218903245,0.22369731162303103,0.04674057146958683,0.0009950280854918712
7268,0.3273111569527681,0.0341505393384224,-0.04495067771019821,0.32001249606883087,0.027642973835207134,0.006921159439750661
6105,0.36594489141908454,-0.012353678937492398,0.03022231473217861,0.2655345823756806,0.06637515865390334,0.006362256320861235
5231,1.1301055732493857,0.10646004956020134,0.11165167941526417,0.5740390398064665,0.08989616790694896,-0.01729844195826847
1041,0.4070966212225363,0.05512070331492448,0.027504691948397664,0.20021713461146284,0.052907378245321185,0.0025178720129290077
5244,1.0306936079316473,0.14791713648316798,-0.004460975936692135,0.673774547187622,0.14504273738204415,0.002277179789790682
5740,0.4068623771416194,0.04055920605287305,0.02800062663482269,0.21135542325254061,0.04826954380359893,0.00023137570101166508
584,0.994965632366373,-0.027564636081524024,0.07203316486977894,0.7603134319987471,0.14816789290243668,-4.0714629836278554e-05
2509,1.1519663964051956,0.1464892765570194,0.09112788941978742,0.5447498978374884,0.087514456570877,-0.01997895826933986
506,0.40310390292886206,0.03958515484362208,0.021286182255232686,0.21733062806397235,0.051255967992697715,0.0006051748987590367
3102,0.40235720140613745,0.03788696456082355,0.024733211433907942,0.22070676262566857,0.044720011879447935,0.00013655551593730046
1168,1.1258772196970994,0.10405910032000791,0.10081536706307469,0.5796455279232048,0.10070062010569693,-0.01639012305504358
1928,0.35078090332393647,0.0349213492313357,-0.004721410113841753,0.2536020077180791,0.06686692652790721,0.008947486200710252
4231,0.3399509902211294,-0.014043401182144845,-0.00587103030048867,0.318892703034404,0.049075586783798586,0.006730426961507702
3583,0.37694322170342015,0.045288827979500235,-0.010381474533433877,0.2503078988750918,0.05879449613812108,0.0050354247942612385
1033,0.39084629875661947,0.0516678439591923,0.0444255081301734,0.22096662554627675,0.02382623666372212,0.0037804791827565046
6560,1.144691571368473,0.09694628011013441,0.12162247930110692,0.5616938709112776,0.09037208341192345,-0.02006942682370026
118,1.105126257944707,0.05102224005886783,0.140399156771579,0.6046041966723367,0.10390146291743645,-0.012858073261231773
6499,0.36753174531407456,0.01493588451800348,0.005211506222378226,0.26736627867258406,0.05816856698515575,0.0053917880662426
4840,0.33877056384936005,-0.03936771192164351,0.009546650304535225,0.31325431696048245,0.07097318155517483,0.008207204929446715
4489,0.34480993236356117,-0.02974907909245083,0.04183535956348474,0.28646588410569074,0.0673326938284368,0.010795454908217783
2577,0.40881262479645153,0.05409064376210206,0.028171961593145674,0.1988477066687717,0.0530552412804495,0.0020810371760652665
1446,0.3923018093475645,0.02852923635534432,0.019371527747324688,0.23447395706953336,0.05090318767534862,0.0016984255060803713
2177,0.9980330985368127,0.006975281796651665,0.044692679774181385,0.7524717682496893,0.15015804568298274,0.0002502817722893399
4032,0.31325277809616897,0.0451277042318584,0.09253257145184399,0.14521689501974852,0.037326860123030596,0.010591915362362035
1181,1.0675652485021392,0.06273006307109061,0.15097437128093066,0.6351601210243948,0.08426972361499631,-0.004741269679493474
7226,0.3753471416792499,0.03651036650845216,-0.0020243903693002913,0.2514086388236902,0.059700093171942095,0.0053189276546938774
2418,0.40384651559888196,0.0470501085068198,0.024122765013386314,0.2120687798588655,0.048865960835525336,0.0014182157715934148
6529,0.3825847214615265,0.05544881459059107,0.03042727821897256,0.23423882619684389,0.02621124112573972,0.00532948749988205
2526,0.9680574935433719,0.22649840086812179,0.04185215282564132,0.6307507135918297,0.10470485963571546,0.013188923207965888
3593,1.0890227551306473,0.12506453518753813,0.06420735348975042,0.6125943913226268,0.11469698923272194,-0.00863942350940415
1083,0.36948374907872233,0.038703949624044366,-0.021224902389898832,0.2664625298216918,0.05930699726425255,0.004902565644181394
4128,0.39742557526961836,0.04650601605385462,0.018170095432437583,0.2191978724793432,0.052472248777250735,0.0024511022042135876
84,0.37501107145582574,0.06117678293115026,0.04417657049092331,0.218398264536068,0.02854796180874479,0.007487753519872871
5170,0.9107337585296573,0.17950237271404565,-0.024921402660624207,0.7200099976615446,0.11760649960907613,0.010122220673109132
1616,0.3750909835253307,0.03794199420752593,0.02595544420757452,0.2529659765652422,0.027810154582356306,0.00487257887616301
108,0.3820014631560193,0.011187227684946927,0.04258659971943235,0.2465859818886811,0.03895392056556829,0.0033014805726236033
218,1.1725894343279941,0.134077854504252,0.11078458759259645,0.5258475985332687,0.08262541626540135,-0.024037849408643414
3114,0.3149351897692387,0.12767160302885588,0.05831705588223007,0.14130237216967168,0.03896209457461206,0.016817028109081415
2799,1.030858567330933,0.11521521972593199,0.18210831064352717,0.5738423637399414,0.08409479730120976,0.001360170226384963
2697,1.0683593549088852,0.1356027104308321,0.04178744962147338,0.6318142336564934,0.12500116351516233,-0.004574097333175887
3411,0.978939053614072,0.0796534583081351,-0.025120380554978537,0.7607935899236263,0.1616546549897799,0.005717316086224834
3532,0.4088430169885979,0.032122271985387696,0.03366234181780339,0.21522455220963888,0.04142469331672538,-0.0013939499698224491
6960,0.327713628692455,0.08145891880828215,-0.042593261578807384,0.2723900599143942,0.029962871853145195,0.00863467703961028
6340,0.330538005714514,-0.03800639498176,-0.003253049779059818,0.3252274130287959,0.07358672643757477,0.009410409819779055
7316,0.41270305120552053,0.041092524439446984,0.034271901950602396,0.20396243111192172,0.045381526954622435,-0.0006780479115549394
6579,0.4064875253196857,0.02667930185326717,0.034226533260118305,0.21811937373212564,0.04490189828212762,-0.0010283121798715252
6050,0.35757611279346146,0.061923079197763575,0.00870058996351304,0.24782825484587684,0.027034278988052045,0.007565057971281994
3661,0.38311954057263853,0.011025604087831193,0.024304945445168178,0.2456182061005563,0.057590942613281744,0.003288589496695858
1370,1.0402593659274157,0.11679526071459706,-0.018678505353631737,0.6944009911435414,0.14029926248428287,-0.004985612063916292
5782,1.108161420565819,0.05334172643606273,0.13841331781800537,0.602626397314503,0.10233831180049031,-0.013654539293528101
7323,0.3738441274105049,0.03989481789332754,0.031056744121996913,0.2482309529039642,0.02757681728719084,0.005456113232993173
4998,0.3467310015783814,0.06313618446801177,-0.026001127929239847,0.2760637813305231,0.026084976628382845,0.0064241452464786864
744,0.38626396104783056,0.009220941666675945,0.03092297768211576,0.24141993676593335,0.05567689296524131,0.0027256791811838517
5321,0.4127118700623899,0.04553169601799582,0.03530508661274063,0.20263769979319513,0.04209415977890901,-0.0003756137773501344
