Index,Cluster
4362,0
3464,0
4727,0
2644,0
5736,0
755,0
6734,0
3197,0
1614,1
3554,1
6400,0
3408,0
7253,0
6356,0
3424,0
5048,1
421,0
44,0
538,0
6409,0
443,1
2407,0
6110,0
4655,1
6145,0
1255,0
1701,0
654,0
319,0
4384,0
5077,0
5064,1
2652,0
4608,1
7384,0
4245,0
6165,0
915,0
2669,0
6992,0
3768,0
2689,0
1562,0
6766,0
6426,0
2516,0
5288,0
6013,0
5768,0
3662,0
6218,0
921,0
1942,0
336,0
7268,0
4834,1
6105,0
741,1
4228,0
3752,0
5231,0
1041,0
3837,0
2883,0
783,0
5244,0
7322,0
4309,0
5740,0
1580,0
3018,0
584,0
2509,0
506,0
3102,0
4522,0
88,0
1168,0
1928,0
4231,0
2664,0
5019,0
3852,0
3583,0
5532,0
6695,0
6380,0
1730,0
3704,1
2283,0
1033,0
2840,0
5751,0
6223,0
4125,0
6560,0
7153,0
414,0
751,0
118,0
6499,0
4840,0
5698,1
3892,0
7207,1
6798,0
3131,0
4489,0
2577,0
809,0
1446,0
6758,0
2177,0
180,0
4032,0
1181,0
7348,0
7226,0
2418,0
1223,0
6529,0
68,0
198,0
5891,0
2526,0
4436,0
3593,0
436,0
325,1
1083,0
5684,0
2820,0
4128,0
84,0
5170,0
5351,0
1616,0
108,0
5992,1
218,0
3114,0
2799,1
4767,0
3858,0
625,1
2697,0
3016,0
6599,0
6314,0
5702,0
3411,0
5542,0
2447,0
3532,0
644,0
6960,0
4374,0
6340,0
7316,0
3405,0
7389,0
2915,1
2439,0
6579,0
6050,0
5368,0
6563,1
3661,0
1370,0
5325,0
5782,0
7323,0
4998,0
156,0
648,1
5162,0
4538,0
744,0
3995,1
1268,0
1432,0
5321,0
3207,0
1598,0
4371,0
1831,0
5090,0
6382,0
3407,0
2550,1
6301,0
4526,0
1024,0
3276,0
533,0
7213,0
1357,0
7274,0
748,0
1157,0
1127,0
5333,0
2333,0
3346,0
4684,0
7212,0
7321,0
4733,0
2132,0
2146,0
2798,0
4480,0
2226,0
461,0
3248,0
1073,0
3641,0
4343,0
2927,0
1539,0
7223,0
2436,0
4192,0
2602,0
5480,0
2885,0
1451,0
3491,0
5613,0
1723,1
2825,0
1526,0
4011,1
790,0
7199,0
1425,0
1847,0
3439,0
4213,0
6605,0
4739,0
6133,0
838,0
6104,0
7265,1
5339,0
1222,0
5291,0
7014,0
1277,0
6044,0
6076,0
196,0
7183,0
7060,0
5433,0
4707,0
3615,0
1212,0
1718,0
4507,0
4504,0
2277,0
7301,0
2207,0
3907,0
1199,0
3098,0
2266,0
1773,0
4828,0
5839,0
1954,0
5834,0
2851,0
1659,0
5842,0
295,0
6923,1
500,1
2299,1
5224,0
485,0
3536,0
3143,0
2404,1
2688,0
1587,0
2934,0
287,0
6460,0
6600,0
4296,0
2955,1
2123,0
5823,0
3063,0
3237,0
3164,0
2841,0
6662,0
6004,0
1366,0
5002,0
5038,0
6116,0
2892,0
2540,0
721,0
862,1
2570,0
2552,0
1672,0
5466,0
4877,0
7411,0
7071,0
4269,0
2232,0
3167,0
134,0
5681,0
4630,0
1292,0
3815,0
2100,0
1480,0
5624,1
1545,0
5013,1
1515,0
41,0
4041,0
5465,0
430,0
3274,1
6257,0
3075,0
3032,0
1095,0
4290,0
1700,1
5395,0
283,1
970,0
6708,0
5219,0
1626,0
5844,0
2815,0
1551,0
3656,0
3362,1
706,1
5552,0
4257,0
1313,0
1647,0
4567,0
1578,0
1334,1
354,0
544,0
1056,0
6203,1
1444,0
5461,0
5189,0
1803,0
3094,1
3289,0
4581,0
227,0
4004,0
5998,0
5602,0
4407,0
1078,0
3454,0
6362,0
6612,0
25,0
6098,0
5316,0
1201,0
1728,0
1720,0
6690,1
2594,0
978,0
2492,0
1361,0
5784,0
4113,0
348,0
3809,1
1025,0
3955,0
1918,1
2646,0
4570,0
211,0
2248,0
4803,0
2897,0
2410,1
4103,0
4692,0
4506,0
185,0
1535,0
7141,1
511,1
701,0
6648,0
298,0
3794,0
7271,0
1589,0
4498,0
231,0
3666,0
1965,0
5132,0
1873,0
3477,0
2166,0
736,0
2445,0
276,0
2895,0
1322,0
4028,0
5349,0
6929,0
4367,0
1096,0
4273,0
6370,0
4704,0
2676,0
4554,0
3544,0
2477,0
7077,0
2464,0
79,0
5459,0
6907,0
611,0
6904,0
658,0
1817,0
7018,0
1610,0
1192,0
803,0
6178,0
2805,0
3929,0
1533,0
2868,0
2842,0
6317,0
3290,0
1488,0
3473,0
5653,0
4152,0
5957,0
5885,0
3545,0
1661,0
5799,0
6200,0
5418,0
5673,0
640,0
6567,0
1793,0
321,0
4404,0
6746,0
7070,0
6462,1
4110,0
6594,0
2651,0
2789,0
1740,0
3933,0
5242,0
4080,0
5110,0
1921,1
6589,0
5171,0
5455,0
2972,0
6592,0
3685,0
1519,0
6622,0
1482,0
2250,0
7302,0
2881,0
6299,0
4184,0
203,0
6277,0
415,0
6062,0
4326,0
3667,0
397,0
4376,0
869,0
1105,1
4753,0
4127,0
6247,0
5277,0
4251,0
6066,0
1436,0
4085,0
4722,0
5804,0
599,0
1023,0
5628,0
3592,0
4668,0
5643,1
4217,0
4303,0
1108,0
355,0
315,0
3210,0
2765,0
2609,0
6658,0
6058,0
4284,0
1468,0
4302,0
621,0
5282,0
5967,0
59,0
5921,0
3994,0
6595,0
4092,0
4502,0
2323,0
3425,0
2271,0
7391,0
4264,1
3450,0
4870,0
2700,0
7201,0
3043,0
996,0
6365,0
6140,0
3905,0
3434,0
498,0
4306,1
1340,0
3680,0
1569,0
4625,0
2787,0
937,0
1113,0
3001,0
4995,0
7425,1
1051,0
2767,0
3297,0
5564,0
5230,0
2517,0
2354,0
7221,0
2656,0
1767,0
3878,0
5440,0
5243,0
3749,1
7067,0
4861,0
3218,0
5623,0
2378,0
6026,0
5281,0
2685,0
3366,0
192,0
4053,0
62,0
1426,0
2641,0
3306,0
4917,0
4017,0
4434,0
4525,0
589,0
4450,0
2303,0
5780,0
5629,0
3107,0
7200,0
2373,0
7092,0
2781,0
3431,0
5356,0
6638,0
678,0
5798,0
4774,0
5746,0
2288,0
32,0
4726,0
1111,0
469,1
5054,0
1538,0
1575,0
5522,1
2633,0
96,0
6244,1
4552,0
1129,0
6952,0
1979,1
3484,0
1671,0
972,0
7290,0
1163,0
339,1
6321,0
4500,0
1116,0
5151,0
6473,0
4329,0
5964,0
3153,0
3395,0
1777,0
4357,0
5970,0
7428,0
4985,0
2726,0
5380,0
743,0
626,0
2997,0
58,0
5995,0
3313,0
2398,0
2094,0
2916,0
1429,0
1234,0
7378,0
2687,0
6912,0
4165,0
0,0
2957,0
5121,1
676,0
3649,0
1337,0
194,0
6922,0
3245,0
6001,0
1669,0
3168,0
2670,0
841,0
3089,0
2572,0
3260,0
3932,0
4209,0
418,0
3655,0
387,1
6274,0
4240,0
1391,0
2103,0
3181,0
6216,0
7180,0
4122,0
6984,0
3570,0
4951,0
6652,0
6870,0
3770,0
3693,0
6479,1
3296,0
6189,0
318,0
5454,0
5538,0
2576,0
3021,0
142,0
2126,0
4545,1
5168,0
2575,0
4899,0
3475,0
6048,0
6003,0
965,0
6942,0
4002,0
4291,0
4731,0
4087,0
4698,0
6587,0
1215,0
5007,1
2510,0
747,0
1261,0
7310,0
6134,0
6751,0
2377,0
4180,0
4101,0
3805,0
6995,0
5598,0
6651,0
1287,0
5184,1
6789,0
4229,0
5636,0
2559,0
1430,0
2705,0
7222,0
7258,0
4730,0
6159,0
5928,0
1703,1
5196,0
2498,0
4105,0
7252,0
6631,0
4771,0
2619,0
4427,0
3196,0
1094,0
2412,0
3000,0
303,0
93,0
3455,0
543,1
3534,0
752,0
4541,0
4629,0
5185,0
1554,0
2036,0
3651,0
2476,0
1320,0
4751,0
6290,0
1801,0
7261,0
3784,0
2662,0
2312,0
1501,0
6810,0
139,0
3003,0
4987,0
2827,0
7173,0
5359,0
1036,0
2910,0
585,1
157,0
7421,0
3262,0
1009,0
1971,0
6654,0
5269,0
1467,0
465,0
7297,0
1886,0
6519,0
1216,0
61,0
7266,0
4546,0
1649,0
6602,0
668,0
3298,0
6759,0
1075,0
5195,0
6914,0
2906,1
1992,0
3718,0
4441,0
3862,1
708,0
7124,0
3505,0
3949,0
5983,0
3113,0
439,0
866,0
4847,0
2093,0
847,0
2900,0
4055,0
2001,0
4442,0
2319,0
5495,1
2450,1
2683,0
1894,0
960,0
2533,0
4695,0
103,0
2963,1
6081,0
861,0
5929,0
3049,0
4487,0
1880,0
1270,0
1499,0
5557,0
3559,1
480,0
6447,0
2020,1
764,0
3621,0
2182,0
5144,0
5112,0
5001,0
3698,0
4248,0
5958,0
3733,0
91,0
3480,0
3319,0
3076,0
6780,0
7354,0
1666,0
188,0
4885,0
979,0
7095,0
5389,0
944,0
641,1
7259,0
4279,0
5789,0
3011,0
6977,0
7076,0
5055,0
3203,0
4791,0
5531,0
6074,0
7204,0
3382,0
2318,1
4666,0
5192,0
871,0
7295,0
5973,0
1393,0
737,0
3616,1
2052,0
1079,0
3856,1
5239,0
6115,0
3601,0
6304,0
5470,0
6682,0
1323,0
2862,0
4955,0
6398,0
1582,0
7006,1
111,0
7164,0
300,0
633,0
6487,0
6801,0
4147,0
5786,0
401,0
1224,0
810,0
12,0
479,0
4462,0
3501,0
52,0
4905,0
1018,0
4766,0
5775,0
6982,0
7133,0
3820,0
238,0
5413,0
3357,0
5785,0
903,0
6143,0
2213,0
234,0
5430,0
2275,0
7249,0
3309,0
2375,0
2168,0
360,0
3328,0
7203,0
5193,0
5074,0
6993,0
7047,0
5025,0
6444,0
7139,0
5568,1
1434,0
6240,0
3166,0
4852,0
453,0
3488,0
2144,0
5437,0
4691,0
3846,0
2536,0
6056,0
2138,0
2654,0
5216,0
2223,0
576,0
6366,1
5118,0
3774,0
1281,0
2316,0
6723,0
1658,0
4816,0
2170,0
2828,0
6270,0
2819,0
2374,0
7238,0
1258,0
6182,0
2622,0
3948,1
1830,0
5406,0
3254,0
566,0
2960,0
4410,0
3246,0
2519,1
373,0
2578,0
4108,1
5403,0
7305,1
4975,0
1634,0
4395,0
5227,0
879,0
1775,0
6693,0
