Index,Cluster
272,0
284,1
556,1
127,1
201,0
40,0
606,1
235,1
16,1
8,1
312,0
389,1
449,0
315,0
493,1
428,1
530,0
79,1
407,1
512,0
520,0
134,1
359,0
57,1
155,0
232,0
188,0
602,1
55,0
271,1
211,1
492,1
432,0
460,0
467,1
180,1
126,0
243,0
331,1
230,0
59,0
515,0
153,0
266,0
355,1
161,0
541,0
419,1
192,1
333,0
470,0
114,0
280,1
558,0
324,1
584,0
338,1
218,1
400,1
54,0
440,0
585,0
366,0
229,1
539,0
24,0
365,1
506,0
465,1
18,0
448,0
399,1
87,0
445,0
595,1
525,0
387,1
168,0
51,1
215,0
589,0
594,1
186,0
552,0
193,1
529,1
30,0
66,0
197,0
339,1
505,0
429,0
439,1
523,0
583,0
479,0
596,0
15,0
269,1
568,1
317,0
340,0
345,0
233,1
135,0
437,1
377,0
610,0
490,0
532,1
554,1
108,0
574,1
251,0
104,1
514,0
347,0
450,1
358,1
227,0
25,1
136,1
49,0
296,1
241,1
174,1
46,1
404,0
203,0
303,0
548,1
83,0
118,0
462,1
166,1
564,0
189,1
557,1
509,1
92,0
261,0
138,0
56,0
464,0
88,1
401,0
528,0
139,0
291,1
288,0
23,1
164,1
578,0
559,0
128,1
346,1
240,1
319,1
410,0
262,1
98,0
482,0
443,0
537,1
436,0
202,0
3,0
371,0
350,1
456,0
146,1
310,1
19,0
501,1
260,0
298,0
378,0
190,0
384,1
576,1
196,0
140,0
82,1
502,0
382,1
84,0
334,1
575,1
179,0
99,0
451,0
74,1
7,1
402,1
273,0
279,0
154,1
586,0
191,0
551,0
592,1
555,0
50,0
38,0
208,0
5,1
75,0
248,0
47,1
302,0
70,1
598,1
591,0
225,0
286,1
11,0
522,0
150,1
397,0
115,1
281,0
253,0
195,0
570,0
65,0
434,1
403,0
219,0
362,0
69,1
93,0
68,1
21,1
77,1
577,1
458,0
236,0
457,0
314,1
125,1
228,1
415,1
42,0
4,0
459,0
64,1
488,0
109,0
255,1
567,1
205,0
487,1
147,0
6,0
524,0
290,1
390,1
418,0
386,0
447,1
411,1
259,0
282,0
122,0
78,1
550,1
320,0
572,1
151,0
375,0
299,1
427,1
163,0
499,0
396,0
325,1
265,0
531,0
478,1
513,1
301,0
278,0
143,0
438,0
442,0
199,0
41,0
430,1
553,1
547,0
364,1
231,0
245,1
313,1
167,0
332,1
494,1
466,0
263,1
29,0
238,1
250,1
162,1
149,0
226,0
353,0
533,0
94,0
612,1
221,0
85,0
388,0
187,0
89,1
475,0
34,0
217,0
72,1
305,0
220,0
453,0
534,0
395,1
394,1
110,1
367,1
412,1
12,0
343,1
198,0
213,1
579,1
234,1
571,1
420,1
431,1
516,0
216,1
96,0
461,1
469,1
297,1
63,0
222,1
452,1
95,0
13,1
327,1
435,1
17,1
521,0
246,1
543,0
608,0
207,0
90,0
307,1
341,1
380,1
417,0
344,0
471,1
491,1
351,0
600,0
39,0
86,0
181,0
562,1
580,1
145,0
158,0
172,1
526,1
527,1
408,0
517,1
200,0
426,0
381,1
292,1
348,0
71,0
604,0
569,1
32,1
549,0
603,0
106,0
489,1
546,0
542,1
133,0
60,0
26,0
100,0
363,0
309,1
252,0
481,1
441,1
476,0
22,1
62,1
148,0
483,1
588,1
257,1
52,0
242,1
173,0
35,0
178,0
120,1
275,0
44,0
300,1
76,0
368,1
212,1
267,0
311,0
444,1
503,0
495,0
33,0
9,0
160,0
285,1
295,0
277,0
563,1
484,1
496,0
182,0
590,0
36,1
156,1
2,1
508,1
497,0
308,1
289,1
560,1
414,1
421,0
141,1
223,1
183,0
599,1
511,0
117,0
1,0
113,1
593,0
165,0
184,1
372,1
274,1
0,1
566,1
540,0
500,0
383,1
405,0
561,0
20,0
176,0
335,1
379,1
545,0
171,0
519,0
507,1
152,0
413,0
581,0
316,0
258,0
474,1
337,1
538,0
504,0
398,0
423,1
605,1
480,0
422,0
119,1
256,1
249,0
