,Benchmark,Job tenure,Age,Car price,Funding amount
4362,0.3225442734004788,0.04454679750300598,-0.11185657078491032,-0.13730390755294142,0.1639657946614855
3464,1.257478270994849,0.26257992093814264,0.3147821145358516,-0.17205576069857947,0.8333152982234959
4727,0.3225442734004788,0.11807027576140167,-0.11393413923348653,0.04646199915991942,0.04238652156480938
2644,1.257478270994849,-0.1662011068172308,0.17653517395092058,0.24818556634410757,-0.022629846186422806
5736,0.3225442734004788,-0.005964744256046146,0.02798942360195383,0.05415679307906976,-0.15682157962363824
755,0.3225442734004788,-0.07710248230171489,-0.009133335243530879,-0.06715949763430164,0.062025587705805976
6734,0.3225442734004788,-0.019362290708900744,0.06482880260892343,0.10065252551485415,0.1565809252143435
3197,0.3225442734004788,0.006299613063068874,0.06997970618316726,-0.09874768769570633,0.21299502820284752
1614,1.257478270994849,0.192827914367063,-0.14240256011178315,0.7890149974893095,-0.2621535557006494
3554,1.257478270994849,0.36089695053218296,0.4895743602311502,-0.017061798142109324,0.3057192178269389
6400,0.3225442734004788,0.14247904421843144,0.058123602787018835,-0.07965320566710905,0.16419296084074703
3408,0.3225442734004788,0.09809695045089808,0.033561993124508124,0.018936839927680756,0.1257678384509355
7253,0.3225442734004788,-0.03378313913330272,0.04439443892722493,-0.03447929437302542,-0.13285487457012934
6356,0.3225442734004788,-0.049233208093466374,-0.05593119387143595,0.06907203212708422,0.04421548491482449
3424,0.3225442734004788,-0.014017090578113131,0.053899678456852985,0.18118366000759603,0.06700241436777436
5048,1.257478270994849,0.23026834516131706,0.3738871067152181,0.07959775405474992,0.4885398053671267
421,1.257478270994849,0.33777736220820453,0.00992487335288635,0.26314650280423074,0.0522750198792632
44,0.3225442734004788,-0.016235739308431245,0.08205057979575925,0.1810787261502184,0.029470055316476104
538,1.257478270994849,0.20077502201299469,0.05921505715250119,-0.10618569721296059,1.0214148894208992
6409,1.257478270994849,0.2764678699691951,0.40965187259307506,-0.18927360064312693,0.7271441307046579
443,1.257478270994849,-0.14106189101022434,0.6475044894722712,0.09579650868723298,0.3974045597228343
2407,0.3225442734004788,0.0074048350757789875,0.05394507105020425,0.1663715259044125,0.0671751703987659
6110,0.3225442734004788,-0.01636023236943549,0.03187637079535543,0.01703987659310978,0.01751016113329173
4655,1.257478270994849,0.15298215875489243,0.6892621445381456,-0.12258436214744421,0.5140845317282796
6145,0.3225442734004788,-0.03800907018695754,0.10130432962531474,-0.028451833657558896,0.11569101294727835
1255,0.3225442734004788,0.05569846474984439,0.007515306473923705,0.06260357487374914,0.16907925633164445
1701,0.3225442734004788,-0.023969702437960743,0.10447015184241602,0.0166854485824607,0.1304067227167399
654,0.3225442734004788,0.1040818635480863,0.033346892687743476,0.05137722703124618,0.1060906191620857
319,0.3225442734004788,0.14636119051639754,0.056040090372665344,-0.011559413138541912,0.026021132678054296
4384,0.3225442734004788,0.10578105031196168,0.05219635123818392,0.08232539930749241,-0.1834086845302651
5077,0.3225442734004788,0.09088819004108345,0.047989522160018915,0.03399193998240586,0.1298303104457121
5064,1.257478270994849,0.3224021262530847,0.20347068669773,0.2582766929278189,0.18232988014323248
2652,1.257478270994849,0.33320579208475076,0.10723130175695482,0.04002648773399135,0.35433410107017804
4608,1.257478270994849,0.3307017567924286,0.2862402831400478,0.6215285207734997,-0.0671529694325719
7384,1.257478270994849,0.3605539278233887,-0.05914959732426038,0.21886223045639272,-0.22292531208868516
4245,0.3225442734004788,0.018687904608798624,0.04670460948957697,-0.08398384196407321,0.2832499095196321
6165,0.3225442734004788,0.026429869230720816,0.0075140363957661195,0.053247163102624194,0.13552445184950812
915,0.3225442734004788,0.003328011197821843,0.06569850132809534,-0.05313940967173663,0.26925529932490766
2669,0.3225442734004788,0.07222469633447315,-0.0034210571236448863,-0.0638860235925654,0.24510966566056155
